1010	_	Love Bug, The (1969)	_	Children's|Comedy
1011	_	Herbie Rides Again (1974)	_	Adventure|Children's|Comedy
1012	_	Old Yeller (1957)	_	Children's|Drama
1013	_	Parent Trap, The (1961)	_	Children's|Drama
1014	_	Pollyanna (1960)	_	Children's|Comedy|Drama
1015	_	Homeward Bound The Incredible Journey (1993)	_	Adventure|Children's
1016	_	Shaggy Dog, The (1959)	_	Children's|Comedy
1017	_	Swiss Family Robinson (1960)	_	Adventure|Children's
1018	_	That Darn Cat! (1965)	_	Children's|Comedy|Mystery
1019	_	20,000 Leagues Under the Sea (1954)	_	Adventure|Children's|Fantasy|Sci-Fi
1020	_	Cool Runnings (1993)	_	Comedy
1021	_	Angels in the Outfield (1994)	_	Children's|Comedy
1022	_	Cinderella (1950)	_	Animation|Children's|Musical
1023	_	Winnie the Pooh and the Blustery Day (1968)	_	Animation|Children's
1024	_	Three Caballeros, The (1945)	_	Animation|Children's|Musical
1025	_	Sword in the Stone, The (1963)	_	Animation|Children's
1026	_	So Dear to My Heart (1949)	_	Children's|Drama
1027	_	Robin Hood Prince of Thieves (1991)	_	Drama
1028	_	Mary Poppins (1964)	_	Children's|Comedy|Musical
1029	_	Dumbo (1941)	_	Animation|Children's|Musical
1030	_	Pete's Dragon (1977)	_	Adventure|Animation|Children's|Musical
1031	_	Bedknobs and Broomsticks (1971)	_	Adventure|Children's|Musical
1032	_	Alice in Wonderland (1951)	_	Animation|Children's|Musical
1033	_	Fox and the Hound, The (1981)	_	Animation|Children's
1034	_	Freeway (1996)	_	Crime
1035	_	Sound of Music, The (1965)	_	Musical
1036	_	Die Hard (1988)	_	Action|Thriller
1037	_	Lawnmower Man, The (1992)	_	Action|Sci-Fi|Thriller
1038	_	Unhook the Stars (1996)	_	Drama
1039	_	Synthetic Pleasures (1995)	_	Documentary
1040	_	Secret Agent, The (1996)	_	Drama
1041	_	Secrets & Lies (1996)	_	Drama
1042	_	That Thing You Do! (1996)	_	Comedy
1043	_	To Gillian on Her 37th Birthday (1996)	_	Drama|Romance
1044	_	Surviving Picasso (1996)	_	Drama
1045	_	Love Is All There Is (1996)	_	Comedy|Drama
1046	_	Beautiful Thing (1996)	_	Drama|Romance
1047	_	Long Kiss Goodnight, The (1996)	_	Action|Thriller
1049	_	Ghost and the Darkness, The (1996)	_	Action|Adventure
1050	_	Looking for Richard (1996)	_	Documentary|Drama
1051	_	Trees Lounge (1996)	_	Drama
1052	_	Proprietor, The (1996)	_	Drama
1053	_	Normal Life (1996)	_	Crime|Drama
1054	_	Get on the Bus (1996)	_	Drama
1055	_	Shadow Conspiracy (1997)	_	Thriller
1056	_	Jude (1996)	_	Drama
1057	_	Everyone Says I Love You (1996)	_	Comedy|Musical|Romance
1058	_	Bitter Sugar (Azucar Amargo) (1996)	_	Drama
1059	_	William Shakespeare's Romeo and Juliet (1996)	_	Drama|Romance
1060	_	Swingers (1996)	_	Comedy|Drama
1061	_	Sleepers (1996)	_	Crime|Drama
1062	_	Sunchaser, The (1996)	_	Drama
1063	_	Johns (1996)	_	Drama
1064	_	Aladdin and the King of Thieves (1996)	_	Animation|Children's|Comedy
1065	_	Woman in Question, The (1950)	_	Mystery
1066	_	Shall We Dance? (1937)	_	Comedy|Musical|Romance
1067	_	Damsel in Distress, A (1937)	_	Comedy|Musical|Romance
1068	_	Crossfire (1947)	_	Crime|Film-Noir
1069	_	Murder, My Sweet (1944)	_	Film-Noir|Thriller
1070	_	Macao (1952)	_	Adventure
1071	_	For the Moment (1994)	_	Romance|War
1073	_	Willy Wonka and the Chocolate Factory (1971)	_	Adventure|Children's|Comedy|Fantasy
1075	_	Sexual Life of the Belgians, The (1994)	_	Comedy
1076	_	Innocents, The (1961)	_	Thriller
1077	_	Sleeper (1973)	_	Comedy|Sci-Fi
1078	_	Bananas (1971)	_	Comedy|War
1079	_	Fish Called Wanda, A (1988)	_	Comedy
1080	_	Monty Python's Life of Brian (1979)	_	Comedy
1081	_	Victor/Victoria (1982)	_	Comedy|Musical
1082	_	Candidate, The (1972)	_	Drama
1083	_	Great Race, The (1965)	_	Comedy|Musical
1084	_	Bonnie and Clyde (1967)	_	Crime|Drama
1085	_	Old Man and the Sea, The (1958)	_	Adventure|Drama
1086	_	Dial M for Murder (1954)	_	Mystery|Thriller
1087	_	Madame Butterfly (1995)	_	Musical
1088	_	Dirty Dancing (1987)	_	Musical|Romance
1089	_	Reservoir Dogs (1992)	_	Crime|Thriller
1090	_	Platoon (1986)	_	Drama|War
1091	_	Weekend at Bernie's (1989)	_	Comedy
1092	_	Basic Instinct (1992)	_	Mystery|Thriller
1093	_	Doors, The (1991)	_	Drama|Musical
1094	_	Crying Game, The (1992)	_	Drama|Romance|War
1095	_	Glengarry Glen Ross (1992)	_	Drama
1096	_	Sophie's Choice (1982)	_	Drama
1097	_	E.T. the Extra-Terrestrial (1982)	_	Children's|Drama|Fantasy|Sci-Fi
1098	_	Search for One-eye Jimmy, The (1996)	_	Comedy
1099	_	Christmas Carol, A (1938)	_	Drama
1100	_	Days of Thunder (1990)	_	Action|Romance
1101	_	Top Gun (1986)	_	Action|Romance
1102	_	American Strays (1996)	_	Action
1103	_	Rebel Without a Cause (1955)	_	Drama
1104	_	Streetcar Named Desire, A (1951)	_	Drama
1105	_	Children of the Corn IV The Gathering (1996)	_	Horror
1106	_	Leopard Son, The (1996)	_	Documentary
1107	_	Loser (1991)	_	Comedy
1108	_	Prerokbe Ognja (1995)	_	Documentary
1109	_	Charm's Incidents (1996)	_	Drama
1110	_	Bird of Prey (1996)	_	Action
1111	_	Microcosmos (Microcosmos Le peuple de l'herbe) (1996)	_	Documentary
1112	_	Palookaville (1996)	_	Action|Drama
1113	_	Associate, The (1996)	_	Comedy
1114	_	Funeral, The (1996)	_	Drama
1115	_	Sleepover (1995)	_	Comedy|Drama
1116	_	Single Girl, A (La Fille Seule) (1995)	_	Drama
1117	_	Eighth Day, The (Le Huitième jour ) (1996)	_	Drama
1118	_	Tashunga (1995)	_	Adventure|Western
1119	_	Drunks (1997)	_	Drama
1120	_	People vs. Larry Flynt, The (1996)	_	Drama
1121	_	Glory Daze (1996)	_	Drama
1122	_	Plutonium Circus (1995)	_	Documentary
1123	_	Perfect Candidate, A (1996)	_	Documentary
1124	_	On Golden Pond (1981)	_	Drama
1125	_	Return of the Pink Panther, The (1974)	_	Comedy
1126	_	Drop Dead Fred (1991)	_	Comedy|Fantasy
1127	_	Abyss, The (1989)	_	Action|Adventure|Sci-Fi|Thriller
1128	_	Fog, The (1980)	_	Horror
1129	_	Escape from New York (1981)	_	Action|Adventure|Sci-Fi|Thriller
1130	_	Howling, The (1980)	_	Horror
1131	_	Jean de Florette (1986)	_	Drama
1132	_	Manon of the Spring (Manon des sources) (1986)	_	Drama
1133	_	Talking About Sex (1994)	_	Comedy|Drama
1134	_	Johnny 100 Pesos (1993)	_	Action|Drama
1135	_	Private Benjamin (1980)	_	Comedy
1136	_	Monty Python and the Holy Grail (1974)	_	Comedy
1137	_	Hustler White (1996)	_	Romance
1138	_	Dadetown (1995)	_	Documentary
1139	_	Everything Relative (1996)	_	Drama
1140	_	Entertaining Angels The Dorothy Day Story (1996)	_	Drama
1141	_	Hoogste tijd (1995)	_	Drama
1142	_	Get Over It (1996)	_	Drama
1143	_	Three Lives and Only One Death (1996)	_	Comedy
1144	_	Line King Al Hirschfeld, The (1996)	_	Documentary
1145	_	Snowriders (1996)	_	Documentary
1146	_	Curtis's Charm (1995)	_	Comedy|Drama
1147	_	When We Were Kings (1996)	_	Documentary
1148	_	Wrong Trousers, The (1993)	_	Animation|Comedy
1149	_	JLG/JLG - autoportrait de décembre (1994)	_	Documentary|Drama
1150	_	Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)	_	Drama
1151	_	Faust (1994)	_	Animation|Comedy|Thriller
1152	_	He Walked by Night (1948)	_	Crime|Film-Noir|Thriller
1153	_	Raw Deal (1948)	_	Film-Noir
1154	_	T-Men (1947)	_	Film-Noir
1155	_	Invitation, The (Zaproszenie) (1986)	_	Drama
1156	_	Children Are Watching us, The (Bambini ci guardano, I) (1942)	_	Drama
1157	_	Symphonie pastorale, La (1946)	_	Drama
1158	_	Here Comes Cookie (1935)	_	Comedy
1159	_	Love in Bloom (1935)	_	Romance
1160	_	Six of a Kind (1934)	_	Comedy
1161	_	Tin Drum, The (Blechtrommel, Die) (1979)	_	Drama
1162	_	Ruling Class, The (1972)	_	Comedy
1163	_	Mina Tannenbaum (1994)	_	Drama
1164	_	Two or Three Things I Know About Her (1966)	_	Drama
1165	_	Bloody Child, The (1996)	_	Drama|Thriller
1166	_	Farmer & Chase (1995)	_	Comedy
1167	_	Dear God (1996)	_	Comedy
1168	_	Bad Moon (1996)	_	Horror
1169	_	American Dream (1990)	_	Documentary
1170	_	Best of the Best 3 No Turning Back (1995)	_	Action
1171	_	Bob Roberts (1992)	_	Comedy
1172	_	Cinema Paradiso (1988)	_	Comedy|Drama|Romance
1173	_	Cook the Thief His Wife & Her Lover, The (1989)	_	Drama
1174	_	Grosse Fatigue (1994)	_	Comedy
1175	_	Delicatessen (1991)	_	Comedy|Sci-Fi
1176	_	Double Life of Veronique, The (La Double Vie de Véronique) (1991)	_	Drama
1177	_	Enchanted April (1991)	_	Drama
1178	_	Paths of Glory (1957)	_	Drama|War
1179	_	Grifters, The (1990)	_	Crime|Drama|Film-Noir
1180	_	Hear My Song (1991)	_	Comedy
1181	_	Shooter, The (1995)	_	Action
1183	_	English Patient, The (1996)	_	Drama|Romance|War
1184	_	Mediterraneo (1991)	_	Comedy|War
1185	_	My Left Foot (1989)	_	Drama
1186	_	Sex, Lies, and Videotape (1989)	_	Drama
1187	_	Passion Fish (1992)	_	Drama
1188	_	Strictly Ballroom (1992)	_	Comedy|Romance
1189	_	Thin Blue Line, The (1988)	_	Documentary
1190	_	Tie Me Up! Tie Me Down! (1990)	_	Drama
1191	_	Madonna Truth or Dare (1991)	_	Documentary
1192	_	Paris Is Burning (1990)	_	Documentary
1193	_	One Flew Over the Cuckoo's Nest (1975)	_	Drama
1194	_	Up in Smoke (1978)	_	Comedy
1196	_	Star Wars Episode V - The Empire Strikes Back (1980)	_	Action|Adventure|Drama|Sci-Fi|War
1197	_	Princess Bride, The (1987)	_	Action|Adventure|Comedy|Romance
1198	_	Raiders of the Lost Ark (1981)	_	Action|Adventure
1199	_	Brazil (1985)	_	Sci-Fi
1200	_	Aliens (1986)	_	Action|Sci-Fi|Thriller|War
1201	_	Good, The Bad and The Ugly, The (1966)	_	Action|Western
1202	_	Withnail and I (1987)	_	Comedy
1203	_	12 Angry Men (1957)	_	Drama
1204	_	Lawrence of Arabia (1962)	_	Adventure|War
1205	_	Transformers The Movie, The (1986)	_	Action|Animation|Children's|Sci-Fi|Thriller|War
1206	_	Clockwork Orange, A (1971)	_	Sci-Fi
1207	_	To Kill a Mockingbird (1962)	_	Drama
1208	_	Apocalypse Now (1979)	_	Drama|War
1209	_	Once Upon a Time in the West (1969)	_	Western
1210	_	Star Wars Episode VI - Return of the Jedi (1983)	_	Action|Adventure|Romance|Sci-Fi|War
1211	_	Wings of Desire (Der Himmel über Berlin) (1987)	_	Comedy|Drama|Romance
1212	_	Third Man, The (1949)	_	Mystery|Thriller
1213	_	GoodFellas (1990)	_	Crime|Drama
1214	_	Alien (1979)	_	Action|Horror|Sci-Fi|Thriller
1215	_	Army of Darkness (1993)	_	Action|Adventure|Comedy|Horror|Sci-Fi
1216	_	Big Blue, The (Le Grand Bleu) (1988)	_	Adventure|Romance
1217	_	Ran (1985)	_	Drama|War
1218	_	Killer, The (Die xue shuang xiong) (1989)	_	Action|Thriller
1219	_	Psycho (1960)	_	Horror|Thriller
1220	_	Blues Brothers, The (1980)	_	Action|Comedy|Musical
1221	_	Godfather Part II, The (1974)	_	Action|Crime|Drama
1222	_	Full Metal Jacket (1987)	_	Action|Drama|War
1223	_	Grand Day Out, A (1992)	_	Animation|Comedy
1224	_	Henry V (1989)	_	Drama|War
1225	_	Amadeus (1984)	_	Drama
1226	_	Quiet Man, The (1952)	_	Comedy|Romance
1227	_	Once Upon a Time in America (1984)	_	Crime|Drama|Thriller
1228	_	Raging Bull (1980)	_	Drama
1230	_	Annie Hall (1977)	_	Comedy|Romance
1231	_	Right Stuff, The (1983)	_	Drama
1232	_	Stalker (1979)	_	Mystery|Sci-Fi
1233	_	Boat, The (Das Boot) (1981)	_	Action|Drama|War
1234	_	Sting, The (1973)	_	Comedy|Crime
1235	_	Harold and Maude (1971)	_	Comedy
1236	_	Trust (1990)	_	Comedy|Drama
1237	_	Seventh Seal, The (Sjunde inseglet, Det) (1957)	_	Drama
1238	_	Local Hero (1983)	_	Comedy
1240	_	Terminator, The (1984)	_	Action|Sci-Fi|Thriller
1241	_	Braindead (1992)	_	Comedy|Horror
1242	_	Glory (1989)	_	Action|Drama|War
1243	_	Rosencrantz and Guildenstern Are Dead (1990)	_	Comedy|Drama
1244	_	Manhattan (1979)	_	Comedy|Drama|Romance
1245	_	Miller's Crossing (1990)	_	Drama
1246	_	Dead Poets Society (1989)	_	Drama
1247	_	Graduate, The (1967)	_	Drama|Romance
1248	_	Touch of Evil (1958)	_	Crime|Film-Noir|Thriller
1249	_	Nikita (La Femme Nikita) (1990)	_	Thriller
1250	_	Bridge on the River Kwai, The (1957)	_	Drama|War
1251	_	8 1/2 (1963)	_	Drama
1252	_	Chinatown (1974)	_	Film-Noir|Mystery|Thriller
1253	_	Day the Earth Stood Still, The (1951)	_	Drama|Sci-Fi
1254	_	Treasure of the Sierra Madre, The (1948)	_	Adventure
1255	_	Bad Taste (1987)	_	Comedy|Horror
1256	_	Duck Soup (1933)	_	Comedy|War
1257	_	Better Off Dead... (1985)	_	Comedy
1258	_	Shining, The (1980)	_	Horror
1259	_	Stand by Me (1986)	_	Adventure|Comedy|Drama
1260	_	M (1931)	_	Crime|Film-Noir|Thriller
1261	_	Evil Dead II (Dead By Dawn) (1987)	_	Action|Adventure|Comedy|Horror
1262	_	Great Escape, The (1963)	_	Adventure|War
1263	_	Deer Hunter, The (1978)	_	Drama|War
1264	_	Diva (1981)	_	Action|Drama|Mystery|Romance|Thriller
1265	_	Groundhog Day (1993)	_	Comedy|Romance
1266	_	Unforgiven (1992)	_	Western
1267	_	Manchurian Candidate, The (1962)	_	Film-Noir|Thriller
1268	_	Pump Up the Volume (1990)	_	Drama
1269	_	Arsenic and Old Lace (1944)	_	Comedy|Mystery|Thriller
1270	_	Back to the Future (1985)	_	Comedy|Sci-Fi
1271	_	Fried Green Tomatoes (1991)	_	Drama
1272	_	Patton (1970)	_	Drama|War
1273	_	Down by Law (1986)	_	Comedy|Drama
1274	_	Akira (1988)	_	Adventure|Animation|Sci-Fi|Thriller
1275	_	Highlander (1986)	_	Action|Adventure
1276	_	Cool Hand Luke (1967)	_	Comedy|Drama
1277	_	Cyrano de Bergerac (1990)	_	Action|Drama|Romance
1278	_	Young Frankenstein (1974)	_	Comedy|Horror
1279	_	Night on Earth (1991)	_	Comedy|Drama
1280	_	Raise the Red Lantern (1991)	_	Drama
1281	_	Great Dictator, The (1940)	_	Comedy
1282	_	Fantasia (1940)	_	Animation|Children's|Musical
1283	_	High Noon (1952)	_	Western
1284	_	Big Sleep, The (1946)	_	Film-Noir|Mystery
1285	_	Heathers (1989)	_	Comedy
1286	_	Somewhere in Time (1980)	_	Drama|Romance
1287	_	Ben-Hur (1959)	_	Action|Adventure|Drama
1288	_	This Is Spinal Tap (1984)	_	Comedy|Drama|Musical
1289	_	Koyaanisqatsi (1983)	_	Documentary|War
1290	_	Some Kind of Wonderful (1987)	_	Drama|Romance
1291	_	Indiana Jones and the Last Crusade (1989)	_	Action|Adventure
1292	_	Being There (1979)	_	Comedy
1293	_	Gandhi (1982)	_	Drama
1294	_	M*A*S*H (1970)	_	Comedy|War
1295	_	Unbearable Lightness of Being, The (1988)	_	Drama
1296	_	Room with a View, A (1986)	_	Drama|Romance
1297	_	Real Genius (1985)	_	Comedy
1298	_	Pink Floyd - The Wall (1982)	_	Drama|Musical|War
1299	_	Killing Fields, The (1984)	_	Drama|War
1300	_	My Life as a Dog (Mitt liv som hund) (1985)	_	Drama
1301	_	Forbidden Planet (1956)	_	Sci-Fi
1302	_	Field of Dreams (1989)	_	Drama
1303	_	Man Who Would Be King, The (1975)	_	Adventure
1304	_	Butch Cassidy and the Sundance Kid (1969)	_	Action|Comedy|Western
1305	_	Paris, Texas (1984)	_	Drama
1306	_	Until the End of the World (Bis ans Ende der Welt) (1991)	_	Drama|Sci-Fi
1307	_	When Harry Met Sally... (1989)	_	Comedy|Romance
1308	_	I Shot a Man in Vegas (1995)	_	Comedy
1309	_	Parallel Sons (1995)	_	Drama|Romance
1310	_	Hype! (1996)	_	Documentary
1311	_	Santa with Muscles (1996)	_	Comedy
1312	_	Female Perversions (1996)	_	Drama
1313	_	Mad Dog Time (1996)	_	Crime
1314	_	Breathing Room (1996)	_	Romance
1315	_	Paris Was a Woman (1995)	_	Documentary
1316	_	Anna (1996)	_	Drama
1317	_	I'm Not Rappaport (1996)	_	Comedy
1318	_	Blue Juice (1995)	_	Comedy|Drama
1319	_	Kids of Survival (1993)	_	Documentary
1320	_	Alien³ (1992)	_	Action|Horror|Sci-Fi|Thriller
1321	_	American Werewolf in London, An (1981)	_	Horror
1322	_	Amityville 1992 It's About Time (1992)	_	Horror
1323	_	Amityville 3-D (1983)	_	Horror
1324	_	Amityville Dollhouse (1996)	_	Horror
1325	_	Amityville A New Generation (1993)	_	Horror
1326	_	Amityville II The Possession (1982)	_	Horror
1327	_	Amityville Horror, The (1979)	_	Horror
1328	_	Amityville Curse, The (1990)	_	Horror
1329	_	Blood For Dracula (Andy Warhol's Dracula) (1974)	_	Horror
1330	_	April Fool's Day (1986)	_	Comedy|Horror
1331	_	Audrey Rose (1977)	_	Horror
1332	_	Believers, The (1987)	_	Horror|Thriller
1333	_	Birds, The (1963)	_	Horror
1334	_	Blob, The (1958)	_	Horror|Sci-Fi
1335	_	Blood Beach (1981)	_	Action|Horror
1336	_	Body Parts (1991)	_	Horror
1337	_	Body Snatcher, The (1945)	_	Horror
1339	_	Bram Stoker's Dracula (1992)	_	Horror|Romance
1340	_	Bride of Frankenstein (1935)	_	Horror
1341	_	Burnt Offerings (1976)	_	Horror
1342	_	Candyman (1992)	_	Horror
1343	_	Cape Fear (1991)	_	Thriller
1344	_	Cape Fear (1962)	_	Film-Noir|Thriller
1345	_	Carrie (1976)	_	Horror
1346	_	Cat People (1982)	_	Horror
1347	_	Nightmare on Elm Street, A (1984)	_	Horror
1348	_	Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)	_	Horror
1349	_	Nosferatu a Venezia (1986)	_	Horror
1350	_	Omen, The (1976)	_	Horror
1351	_	Blood & Wine (1997)	_	Drama
1352	_	Albino Alligator (1996)	_	Crime|Thriller
1353	_	Mirror Has Two Faces, The (1996)	_	Comedy|Romance
1354	_	Breaking the Waves (1996)	_	Drama
1355	_	Nightwatch (1997)	_	Horror|Thriller
1356	_	Star Trek First Contact (1996)	_	Action|Adventure|Sci-Fi
1357	_	Shine (1996)	_	Drama|Romance
1358	_	Sling Blade (1996)	_	Drama|Thriller
1359	_	Jingle All the Way (1996)	_	Adventure|Children's|Comedy
1360	_	Identification of a Woman (Identificazione di una donna) (1982)	_	Drama
1361	_	Paradise Lost The Child Murders at Robin Hood Hills (1996)	_	Documentary
1362	_	Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)	_	Drama
1363	_	Preacher's Wife, The (1996)	_	Drama
1364	_	Zero Kelvin (Kjærlighetens kjøtere) (1995)	_	Action
1365	_	Ridicule (1996)	_	Drama
1366	_	Crucible, The (1996)	_	Drama
1367	_	101 Dalmatians (1996)	_	Children's|Comedy
1368	_	Forbidden Christ, The (Cristo proibito, Il) (1950)	_	Drama
1369	_	I Can't Sleep (J'ai pas sommeil) (1994)	_	Drama|Thriller
1370	_	Die Hard 2 (1990)	_	Action|Thriller
1371	_	Star Trek The Motion Picture (1979)	_	Action|Adventure|Sci-Fi
1372	_	Star Trek VI The Undiscovered Country (1991)	_	Action|Adventure|Sci-Fi
1373	_	Star Trek V The Final Frontier (1989)	_	Action|Adventure|Sci-Fi
1374	_	Star Trek The Wrath of Khan (1982)	_	Action|Adventure|Sci-Fi
1375	_	Star Trek III The Search for Spock (1984)	_	Action|Adventure|Sci-Fi
1376	_	Star Trek IV The Voyage Home (1986)	_	Action|Adventure|Sci-Fi
1377	_	Batman Returns (1992)	_	Action|Adventure|Comedy|Crime
1378	_	Young Guns (1988)	_	Action|Comedy|Western
1379	_	Young Guns II (1990)	_	Action|Comedy|Western
1380	_	Grease (1978)	_	Comedy|Musical|Romance
1381	_	Grease 2 (1982)	_	Comedy|Musical|Romance
1382	_	Marked for Death (1990)	_	Action|Drama
1383	_	Adrenalin Fear the Rush (1996)	_	Action|Sci-Fi
1384	_	Substance of Fire, The (1996)	_	Drama
1385	_	Under Siege (1992)	_	Action
1386	_	Terror in a Texas Town (1958)	_	Western
1387	_	Jaws (1975)	_	Action|Horror
1388	_	Jaws 2 (1978)	_	Action|Horror
1389	_	Jaws 3-D (1983)	_	Action|Horror
1390	_	My Fellow Americans (1996)	_	Comedy
1391	_	Mars Attacks! (1996)	_	Action|Comedy|Sci-Fi|War
1392	_	Citizen Ruth (1996)	_	Comedy|Drama
1393	_	Jerry Maguire (1996)	_	Drama|Romance
1394	_	Raising Arizona (1987)	_	Comedy
1395	_	Tin Men (1987)	_	Comedy|Drama
1396	_	Sneakers (1992)	_	Crime|Drama|Sci-Fi
1397	_	Bastard Out of Carolina (1996)	_	Drama
1398	_	In Love and War (1996)	_	Romance|War
1399	_	Marvin's Room (1996)	_	Drama
1400	_	Somebody is Waiting (1996)	_	Drama
1401	_	Ghosts of Mississippi (1996)	_	Drama
1404	_	Night Falls on Manhattan (1997)	_	Crime|Drama
1405	_	Beavis and Butt-head Do America (1996)	_	Animation|Comedy
1406	_	Cérémonie, La (1995)	_	Drama
1407	_	Scream (1996)	_	Horror|Thriller
1408	_	Last of the Mohicans, The (1992)	_	Action|Romance|War
1409	_	Michael (1996)	_	Comedy|Romance
1410	_	Evening Star, The (1996)	_	Comedy|Drama
1411	_	Hamlet (1996)	_	Drama
1412	_	Some Mother's Son (1996)	_	Drama
1413	_	Whole Wide World, The (1996)	_	Drama
1414	_	Mother (1996)	_	Comedy
1415	_	Thieves (Voleurs, Les) (1996)	_	Crime|Drama|Romance
1416	_	Evita (1996)	_	Drama|Musical
1417	_	Portrait of a Lady, The (1996)	_	Drama
1419	_	Walkabout (1971)	_	Drama
1420	_	Message to Love The Isle of Wight Festival (1996)	_	Documentary
1421	_	Grateful Dead (1995)	_	Documentary
1422	_	Murder at 1600 (1997)	_	Mystery|Thriller
1423	_	Hearts and Minds (1996)	_	Drama
1424	_	Inside (1996)	_	Action
1425	_	Fierce Creatures (1997)	_	Comedy
1426	_	Zeus and Roxanne (1997)	_	Children's
1427	_	Turbulence (1997)	_	Thriller
1428	_	Angel Baby (1995)	_	Drama
1429	_	Jackie Chan's First Strike (1996)	_	Action
1430	_	Underworld (1997)	_	Thriller
1431	_	Beverly Hills Ninja (1997)	_	Action|Comedy
1432	_	Metro (1997)	_	Action
1433	_	Machine, The (1994)	_	Comedy|Horror
1434	_	Stranger, The (1994)	_	Action
1436	_	Falling in Love Again (1980)	_	Comedy
1437	_	Cement Garden, The (1993)	_	Drama
1438	_	Dante's Peak (1997)	_	Action|Thriller
1439	_	Meet Wally Sparks (1997)	_	Comedy
1440	_	Amos & Andrew (1993)	_	Comedy
1441	_	Benny & Joon (1993)	_	Comedy|Romance
1442	_	Prefontaine (1997)	_	Drama
1443	_	Tickle in the Heart, A (1996)	_	Documentary
1444	_	Guantanamera (1994)	_	Comedy
1445	_	McHale's Navy (1997)	_	Comedy|War
1446	_	Kolya (1996)	_	Comedy
1447	_	Gridlock'd (1997)	_	Crime
1448	_	Fire on the Mountain (1996)	_	Documentary
1449	_	Waiting for Guffman (1996)	_	Comedy
1450	_	Prisoner of the Mountains (Kavkazsky Plennik) (1996)	_	War
1453	_	Beautician and the Beast, The (1997)	_	Comedy|Romance
1454	_	SubUrbia (1997)	_	Comedy
1455	_	Hotel de Love (1996)	_	Comedy|Romance
1456	_	Pest, The (1997)	_	Comedy
1457	_	Fools Rush In (1997)	_	Comedy|Romance
1458	_	Touch (1997)	_	Romance
1459	_	Absolute Power (1997)	_	Mystery|Thriller
1460	_	That Darn Cat! (1997)	_	Children's|Comedy|Mystery
1461	_	Vegas Vacation (1997)	_	Comedy
1462	_	Unforgotten Twenty-Five Years After Willowbrook (1996)	_	Documentary
1463	_	That Old Feeling (1997)	_	Comedy|Romance
1464	_	Lost Highway (1997)	_	Mystery
1465	_	Rosewood (1997)	_	Drama
1466	_	Donnie Brasco (1997)	_	Crime|Drama
1467	_	Salut cousin! (1996)	_	Comedy|Drama
1468	_	Booty Call (1997)	_	Comedy|Romance
1470	_	Rhyme & Reason (1997)	_	Documentary
1471	_	Boys Life 2 (1997)	_	Drama
1472	_	City of Industry (1997)	_	Crime|Thriller
1473	_	Best Men (1997)	_	Action|Comedy|Crime|Drama
1474	_	Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)	_	Children's|Comedy
1475	_	Kama Sutra A Tale of Love (1996)	_	Romance
1476	_	Private Parts (1997)	_	Comedy|Drama
1477	_	Love Jones (1997)	_	Romance
1479	_	Saint, The (1997)	_	Action|Romance|Thriller
1480	_	Smilla's Sense of Snow (1997)	_	Action|Drama|Thriller
1482	_	Van, The (1996)	_	Comedy|Drama
1483	_	Crash (1996)	_	Drama|Thriller
1484	_	Daytrippers, The (1996)	_	Mystery
1485	_	Liar Liar (1997)	_	Comedy
1486	_	Quiet Room, The (1996)	_	Drama
1487	_	Selena (1997)	_	Drama|Musical
1488	_	Devil's Own, The (1997)	_	Action|Drama|Thriller|War
1489	_	Cats Don't Dance (1997)	_	Animation|Children's|Musical
1490	_	B*A*P*S (1997)	_	Comedy
1493	_	Love and Other Catastrophes (1996)	_	Romance
1494	_	Sixth Man, The (1997)	_	Comedy
1495	_	Turbo A Power Rangers Movie (1997)	_	Action|Adventure|Children's
1496	_	Anna Karenina (1997)	_	Drama|Romance
1497	_	Double Team (1997)	_	Action
1498	_	Inventing the Abbotts (1997)	_	Drama|Romance
1499	_	Anaconda (1997)	_	Action|Adventure|Thriller
1500	_	Grosse Pointe Blank (1997)	_	Comedy|Crime
1501	_	Keys to Tulsa (1997)	_	Crime
1502	_	Kissed (1996)	_	Romance
1503	_	8 Heads in a Duffel Bag (1997)	_	Comedy
1504	_	Hollow Reed (1996)	_	Drama
1507	_	Paradise Road (1997)	_	Drama|War
1508	_	Traveller (1997)	_	Drama
1509	_	All Over Me (1997)	_	Drama
1510	_	Brother's Kiss, A (1997)	_	Drama
1511	_	A Chef in Love (1996)	_	Comedy
1513	_	Romy and Michele's High School Reunion (1997)	_	Comedy
1514	_	Temptress Moon (Feng Yue) (1996)	_	Romance
1515	_	Volcano (1997)	_	Drama|Thriller
1516	_	Children of the Revolution (1996)	_	Comedy
1517	_	Austin Powers International Man of Mystery (1997)	_	Comedy
1518	_	Breakdown (1997)	_	Action|Thriller
1519	_	Broken English (1996)	_	Drama
1520	_	Commandments (1997)	_	Romance
1522	_	Ripe (1996)	_	Drama
1523	_	Truth or Consequences, N.M. (1997)	_	Action|Crime|Romance
1524	_	Turning, The (1992)	_	Drama
1525	_	Warriors of Virtue (1997)	_	Action|Adventure|Children's|Fantasy
1526	_	Fathers' Day (1997)	_	Comedy
1527	_	Fifth Element, The (1997)	_	Action|Sci-Fi
1528	_	Intimate Relations (1996)	_	Comedy
